Entity,Code,Day,temperature_anomaly
World,OWID_WRL,11/15/1954,0.08
World,OWID_WRL,12/15/1954,-0.18
World,OWID_WRL,1/15/1955,0.13
World,OWID_WRL,2/15/1955,-0.16
World,OWID_WRL,3/15/1955,-0.32
World,OWID_WRL,4/15/1955,-0.22
World,OWID_WRL,5/15/1955,-0.2
World,OWID_WRL,6/15/1955,-0.14
World,OWID_WRL,7/15/1955,-0.11
World,OWID_WRL,8/15/1955,0.02
World,OWID_WRL,9/15/1955,-0.11
World,OWID_WRL,10/15/1955,-0.05
World,OWID_WRL,11/15/1955,-0.25
World,OWID_WRL,12/15/1955,-0.28
World,OWID_WRL,1/15/1956,-0.13
World,OWID_WRL,2/15/1956,-0.24
World,OWID_WRL,3/15/1956,-0.21
World,OWID_WRL,4/15/1956,-0.28
World,OWID_WRL,5/15/1956,-0.29
World,OWID_WRL,6/15/1956,-0.16
World,OWID_WRL,7/15/1956,-0.09
World,OWID_WRL,8/15/1956,-0.26
World,OWID_WRL,9/15/1956,-0.19
World,OWID_WRL,10/15/1956,-0.23
World,OWID_WRL,11/15/1956,-0.15
World,OWID_WRL,12/15/1956,-0.06
World,OWID_WRL,1/15/1957,-0.09
World,OWID_WRL,2/15/1957,-0.03
World,OWID_WRL,3/15/1957,-0.05
World,OWID_WRL,4/15/1957,0
World,OWID_WRL,5/15/1957,0.09
World,OWID_WRL,6/15/1957,0.16
World,OWID_WRL,7/15/1957,0.02
World,OWID_WRL,8/15/1957,0.15
World,OWID_WRL,9/15/1957,0.09
World,OWID_WRL,10/15/1957,0.01
World,OWID_WRL,11/15/1957,0.07
World,OWID_WRL,12/15/1957,0.15
World,OWID_WRL,1/15/1958,0.39
World,OWID_WRL,2/15/1958,0.22
World,OWID_WRL,3/15/1958,0.08
World,OWID_WRL,4/15/1958,0.01
World,OWID_WRL,5/15/1958,0.06
World,OWID_WRL,6/15/1958,-0.08
World,OWID_WRL,7/15/1958,0.05
World,OWID_WRL,8/15/1958,-0.05
World,OWID_WRL,9/15/1958,-0.02
World,OWID_WRL,10/15/1958,0.04
World,OWID_WRL,11/15/1958,0.02
World,OWID_WRL,12/15/1958,0.01
World,OWID_WRL,1/15/1959,0.08
World,OWID_WRL,2/15/1959,0.07
World,OWID_WRL,3/15/1959,0.18
World,OWID_WRL,4/15/1959,0.16
World,OWID_WRL,5/15/1959,0.04
World,OWID_WRL,6/15/1959,0.03
World,OWID_WRL,7/15/1959,0.03
World,OWID_WRL,8/15/1959,-0.01
World,OWID_WRL,9/15/1959,-0.06
World,OWID_WRL,10/15/1959,-0.07
World,OWID_WRL,11/15/1959,-0.08
World,OWID_WRL,12/15/1959,-0.01
World,OWID_WRL,1/15/1960,0
World,OWID_WRL,2/15/1960,0.13
World,OWID_WRL,3/15/1960,-0.35
World,OWID_WRL,4/15/1960,-0.15
World,OWID_WRL,5/15/1960,-0.08
World,OWID_WRL,6/15/1960,-0.04
World,OWID_WRL,7/15/1960,-0.04
World,OWID_WRL,8/15/1960,0.02
World,OWID_WRL,9/15/1960,0.07
World,OWID_WRL,10/15/1960,0.06
World,OWID_WRL,11/15/1960,-0.11
World,OWID_WRL,12/15/1960,0.19
World,OWID_WRL,1/15/1961,0.07
World,OWID_WRL,2/15/1961,0.19
World,OWID_WRL,3/15/1961,0.09
World,OWID_WRL,4/15/1961,0.13
World,OWID_WRL,5/15/1961,0.12
World,OWID_WRL,6/15/1961,0.11
World,OWID_WRL,7/15/1961,0.01
World,OWID_WRL,8/15/1961,0.01
World,OWID_WRL,9/15/1961,0.09
World,OWID_WRL,10/15/1961,0
World,OWID_WRL,11/15/1961,0.03
World,OWID_WRL,12/15/1961,-0.16
World,OWID_WRL,1/15/1962,0.05
World,OWID_WRL,2/15/1962,0.15
World,OWID_WRL,3/15/1962,0.1
World,OWID_WRL,4/15/1962,0.05
World,OWID_WRL,5/15/1962,-0.06
World,OWID_WRL,6/15/1962,0.03
World,OWID_WRL,7/15/1962,0.02
World,OWID_WRL,8/15/1962,-0.01
World,OWID_WRL,9/15/1962,0
World,OWID_WRL,10/15/1962,0.01
World,OWID_WRL,11/15/1962,0.06
World,OWID_WRL,12/15/1962,-0.03
World,OWID_WRL,1/15/1963,-0.03
World,OWID_WRL,2/15/1963,0.18
World,OWID_WRL,3/15/1963,-0.14
World,OWID_WRL,4/15/1963,-0.07
World,OWID_WRL,5/15/1963,-0.06
World,OWID_WRL,6/15/1963,0.05
World,OWID_WRL,7/15/1963,0.06
World,OWID_WRL,8/15/1963,0.23
World,OWID_WRL,9/15/1963,0.18
World,OWID_WRL,10/15/1963,0.15
World,OWID_WRL,11/15/1963,0.15
World,OWID_WRL,12/15/1963,-0.03
World,OWID_WRL,1/15/1964,-0.09
World,OWID_WRL,2/15/1964,-0.1
World,OWID_WRL,3/15/1964,-0.21
World,OWID_WRL,4/15/1964,-0.32
World,OWID_WRL,5/15/1964,-0.25
World,OWID_WRL,6/15/1964,-0.04
World,OWID_WRL,7/15/1964,-0.04
World,OWID_WRL,8/15/1964,-0.22
World,OWID_WRL,9/15/1964,-0.29
World,OWID_WRL,10/15/1964,-0.32
World,OWID_WRL,11/15/1964,-0.21
World,OWID_WRL,12/15/1964,-0.3
World,OWID_WRL,1/15/1965,-0.08
World,OWID_WRL,2/15/1965,-0.17
World,OWID_WRL,3/15/1965,-0.13
World,OWID_WRL,4/15/1965,-0.19
World,OWID_WRL,5/15/1965,-0.12
World,OWID_WRL,6/15/1965,-0.08
World,OWID_WRL,7/15/1965,-0.13
World,OWID_WRL,8/15/1965,-0.04
World,OWID_WRL,9/15/1965,-0.15
World,OWID_WRL,10/15/1965,-0.05
World,OWID_WRL,11/15/1965,-0.06
World,OWID_WRL,12/15/1965,-0.08
World,OWID_WRL,1/15/1966,-0.19
World,OWID_WRL,2/15/1966,-0.04
World,OWID_WRL,3/15/1966,0.04
World,OWID_WRL,4/15/1966,-0.13
World,OWID_WRL,5/15/1966,-0.12
World,OWID_WRL,6/15/1966,0.01
World,OWID_WRL,7/15/1966,0.08
World,OWID_WRL,8/15/1966,-0.09
World,OWID_WRL,9/15/1966,-0.03
World,OWID_WRL,10/15/1966,-0.17
World,OWID_WRL,11/15/1966,-0.01
World,OWID_WRL,12/15/1966,-0.03
World,OWID_WRL,1/15/1967,-0.08
World,OWID_WRL,2/15/1967,-0.21
World,OWID_WRL,3/15/1967,0.05
World,OWID_WRL,4/15/1967,-0.05
World,OWID_WRL,5/15/1967,0.12
World,OWID_WRL,6/15/1967,-0.08
World,OWID_WRL,7/15/1967,0.02
World,OWID_WRL,8/15/1967,0.01
World,OWID_WRL,9/15/1967,-0.06
World,OWID_WRL,10/15/1967,0.09
World,OWID_WRL,11/15/1967,-0.05
World,OWID_WRL,12/15/1967,-0.05
World,OWID_WRL,1/15/1968,-0.25
World,OWID_WRL,2/15/1968,-0.14
World,OWID_WRL,3/15/1968,0.2
World,OWID_WRL,4/15/1968,-0.06
World,OWID_WRL,5/15/1968,-0.14
World,OWID_WRL,6/15/1968,-0.09
World,OWID_WRL,7/15/1968,-0.13
World,OWID_WRL,8/15/1968,-0.09
World,OWID_WRL,9/15/1968,-0.19
World,OWID_WRL,10/15/1968,0.09
World,OWID_WRL,11/15/1968,-0.05
World,OWID_WRL,12/15/1968,-0.15
World,OWID_WRL,1/15/1969,-0.11
World,OWID_WRL,2/15/1969,-0.18
World,OWID_WRL,3/15/1969,0.01
World,OWID_WRL,4/15/1969,0.17
World,OWID_WRL,5/15/1969,0.18
World,OWID_WRL,6/15/1969,0.03
World,OWID_WRL,7/15/1969,-0.04
World,OWID_WRL,8/15/1969,0.04
World,OWID_WRL,9/15/1969,0.09
World,OWID_WRL,10/15/1969,0.09
World,OWID_WRL,11/15/1969,0.12
World,OWID_WRL,12/15/1969,0.24
World,OWID_WRL,1/15/1970,0.08
World,OWID_WRL,2/15/1970,0.22
World,OWID_WRL,3/15/1970,0.06
World,OWID_WRL,4/15/1970,0.05
World,OWID_WRL,5/15/1970,-0.04
World,OWID_WRL,6/15/1970,-0.03
World,OWID_WRL,7/15/1970,0.01
World,OWID_WRL,8/15/1970,-0.1
World,OWID_WRL,9/15/1970,0.12
World,OWID_WRL,10/15/1970,0.03
World,OWID_WRL,11/15/1970,0.02
World,OWID_WRL,12/15/1970,-0.12
World,OWID_WRL,1/15/1971,-0.03
World,OWID_WRL,2/15/1971,-0.16
World,OWID_WRL,3/15/1971,-0.18
World,OWID_WRL,4/15/1971,-0.07
World,OWID_WRL,5/15/1971,-0.05
World,OWID_WRL,6/15/1971,-0.17
World,OWID_WRL,7/15/1971,-0.08
World,OWID_WRL,8/15/1971,-0.01
World,OWID_WRL,9/15/1971,-0.06
World,OWID_WRL,10/15/1971,-0.04
World,OWID_WRL,11/15/1971,-0.07
World,OWID_WRL,12/15/1971,-0.09
World,OWID_WRL,1/15/1972,-0.22
World,OWID_WRL,2/15/1972,-0.18
World,OWID_WRL,3/15/1972,0.02
World,OWID_WRL,4/15/1972,0
World,OWID_WRL,5/15/1972,-0.03
World,OWID_WRL,6/15/1972,0.04
World,OWID_WRL,7/15/1972,0.01
World,OWID_WRL,8/15/1972,0.16
World,OWID_WRL,9/15/1972,0.02
World,OWID_WRL,10/15/1972,0.08
World,OWID_WRL,11/15/1972,0.02
World,OWID_WRL,12/15/1972,0.18
World,OWID_WRL,1/15/1973,0.29
World,OWID_WRL,2/15/1973,0.32
World,OWID_WRL,3/15/1973,0.29
World,OWID_WRL,4/15/1973,0.27
World,OWID_WRL,5/15/1973,0.22
World,OWID_WRL,6/15/1973,0.19
World,OWID_WRL,7/15/1973,0.12
World,OWID_WRL,8/15/1973,0.05
World,OWID_WRL,9/15/1973,0.09
World,OWID_WRL,10/15/1973,0.1
World,OWID_WRL,11/15/1973,0.05
World,OWID_WRL,12/15/1973,-0.07
World,OWID_WRL,1/15/1974,-0.1
World,OWID_WRL,2/15/1974,-0.27
World,OWID_WRL,3/15/1974,-0.05
World,OWID_WRL,4/15/1974,-0.11
World,OWID_WRL,5/15/1974,-0.04
World,OWID_WRL,6/15/1974,-0.05
World,OWID_WRL,7/15/1974,-0.03
World,OWID_WRL,8/15/1974,0.1
World,OWID_WRL,9/15/1974,-0.07
World,OWID_WRL,10/15/1974,-0.06
World,OWID_WRL,11/15/1974,-0.08
World,OWID_WRL,12/15/1974,-0.08
World,OWID_WRL,1/15/1975,0.1
World,OWID_WRL,2/15/1975,0.08
World,OWID_WRL,3/15/1975,0.13
World,OWID_WRL,4/15/1975,0.04
World,OWID_WRL,5/15/1975,0.16
World,OWID_WRL,6/15/1975,-0.01
World,OWID_WRL,7/15/1975,-0.01
World,OWID_WRL,8/15/1975,-0.17
World,OWID_WRL,9/15/1975,-0.03
World,OWID_WRL,10/15/1975,-0.11
World,OWID_WRL,11/15/1975,-0.17
World,OWID_WRL,12/15/1975,-0.17
World,OWID_WRL,1/15/1976,-0.03
World,OWID_WRL,2/15/1976,-0.06
World,OWID_WRL,3/15/1976,-0.21
World,OWID_WRL,4/15/1976,-0.07
World,OWID_WRL,5/15/1976,-0.2
World,OWID_WRL,6/15/1976,-0.12
World,OWID_WRL,7/15/1976,-0.1
World,OWID_WRL,8/15/1976,-0.12
World,OWID_WRL,9/15/1976,-0.06
World,OWID_WRL,10/15/1976,-0.24
World,OWID_WRL,11/15/1976,-0.06
World,OWID_WRL,12/15/1976,0.11
World,OWID_WRL,1/15/1977,0.18
World,OWID_WRL,2/15/1977,0.22
World,OWID_WRL,3/15/1977,0.24
World,OWID_WRL,4/15/1977,0.26
World,OWID_WRL,5/15/1977,0.33
World,OWID_WRL,6/15/1977,0.27
World,OWID_WRL,7/15/1977,0.2
World,OWID_WRL,8/15/1977,0.18
World,OWID_WRL,9/15/1977,0.02
World,OWID_WRL,10/15/1977,0.03
World,OWID_WRL,11/15/1977,0.16
World,OWID_WRL,12/15/1977,0.03
World,OWID_WRL,1/15/1978,0.06
World,OWID_WRL,2/15/1978,0.1
World,OWID_WRL,3/15/1978,0.19
World,OWID_WRL,4/15/1978,0.17
World,OWID_WRL,5/15/1978,0.09
World,OWID_WRL,6/15/1978,-0.01
World,OWID_WRL,7/15/1978,0.04
World,OWID_WRL,8/15/1978,-0.13
World,OWID_WRL,9/15/1978,0.06
World,OWID_WRL,10/15/1978,0.03
World,OWID_WRL,11/15/1978,0.14
World,OWID_WRL,12/15/1978,0.08
World,OWID_WRL,1/15/1979,0.08
World,OWID_WRL,2/15/1979,-0.1
World,OWID_WRL,3/15/1979,0.19
World,OWID_WRL,4/15/1979,0.15
World,OWID_WRL,5/15/1979,0.04
World,OWID_WRL,6/15/1979,0.14
World,OWID_WRL,7/15/1979,0.04
World,OWID_WRL,8/15/1979,0.17
World,OWID_WRL,9/15/1979,0.25
World,OWID_WRL,10/15/1979,0.26
World,OWID_WRL,11/15/1979,0.28
World,OWID_WRL,12/15/1979,0.48
World,OWID_WRL,1/15/1980,0.3
World,OWID_WRL,2/15/1980,0.4
World,OWID_WRL,3/15/1980,0.3
World,OWID_WRL,4/15/1980,0.3
World,OWID_WRL,5/15/1980,0.35
World,OWID_WRL,6/15/1980,0.21
World,OWID_WRL,7/15/1980,0.22
World,OWID_WRL,8/15/1980,0.18
World,OWID_WRL,9/15/1980,0.2
World,OWID_WRL,10/15/1980,0.13
World,OWID_WRL,11/15/1980,0.3
World,OWID_WRL,12/15/1980,0.22
World,OWID_WRL,1/15/1981,0.53
World,OWID_WRL,2/15/1981,0.42
World,OWID_WRL,3/15/1981,0.48
World,OWID_WRL,4/15/1981,0.32
World,OWID_WRL,5/15/1981,0.25
World,OWID_WRL,6/15/1981,0.29
World,OWID_WRL,7/15/1981,0.32
World,OWID_WRL,8/15/1981,0.35
World,OWID_WRL,9/15/1981,0.15
World,OWID_WRL,10/15/1981,0.12
World,OWID_WRL,11/15/1981,0.23
World,OWID_WRL,12/15/1981,0.41
World,OWID_WRL,1/15/1982,0.05
World,OWID_WRL,2/15/1982,0.15
World,OWID_WRL,3/15/1982,0.03
World,OWID_WRL,4/15/1982,0.15
World,OWID_WRL,5/15/1982,0.18
World,OWID_WRL,6/15/1982,0.06
World,OWID_WRL,7/15/1982,0.14
World,OWID_WRL,8/15/1982,0.04
World,OWID_WRL,9/15/1982,0.14
World,OWID_WRL,10/15/1982,0.13
World,OWID_WRL,11/15/1982,0.18
World,OWID_WRL,12/15/1982,0.42
World,OWID_WRL,1/15/1983,0.53
World,OWID_WRL,2/15/1983,0.43
World,OWID_WRL,3/15/1983,0.41
World,OWID_WRL,4/15/1983,0.28
World,OWID_WRL,5/15/1983,0.34
World,OWID_WRL,6/15/1983,0.23
World,OWID_WRL,7/15/1983,0.18
World,OWID_WRL,8/15/1983,0.35
World,OWID_WRL,9/15/1983,0.37
World,OWID_WRL,10/15/1983,0.17
World,OWID_WRL,11/15/1983,0.3
World,OWID_WRL,12/15/1983,0.16
World,OWID_WRL,1/15/1984,0.31
World,OWID_WRL,2/15/1984,0.14
World,OWID_WRL,3/15/1984,0.26
World,OWID_WRL,4/15/1984,0.06
World,OWID_WRL,5/15/1984,0.33
World,OWID_WRL,6/15/1984,0.02
World,OWID_WRL,7/15/1984,0.19
World,OWID_WRL,8/15/1984,0.19
World,OWID_WRL,9/15/1984,0.21
World,OWID_WRL,10/15/1984,0.14
World,OWID_WRL,11/15/1984,0.07
World,OWID_WRL,12/15/1984,-0.04
World,OWID_WRL,1/15/1985,0.22
World,OWID_WRL,2/15/1985,-0.04
World,OWID_WRL,3/15/1985,0.17
World,OWID_WRL,4/15/1985,0.12
World,OWID_WRL,5/15/1985,0.14
World,OWID_WRL,6/15/1985,0.15
World,OWID_WRL,7/15/1985,0.04
World,OWID_WRL,8/15/1985,0.17
World,OWID_WRL,9/15/1985,0.13
World,OWID_WRL,10/15/1985,0.12
World,OWID_WRL,11/15/1985,0.05
World,OWID_WRL,12/15/1985,0.14
World,OWID_WRL,1/15/1986,0.26
World,OWID_WRL,2/15/1986,0.37
World,OWID_WRL,3/15/1986,0.3
World,OWID_WRL,4/15/1986,0.22
World,OWID_WRL,5/15/1986,0.21
World,OWID_WRL,6/15/1986,0.12
World,OWID_WRL,7/15/1986,0.11
World,OWID_WRL,8/15/1986,0.16
World,OWID_WRL,9/15/1986,0.03
World,OWID_WRL,10/15/1986,0.15
World,OWID_WRL,11/15/1986,0.1
World,OWID_WRL,12/15/1986,0.13
World,OWID_WRL,1/15/1987,0.31
World,OWID_WRL,2/15/1987,0.43
World,OWID_WRL,3/15/1987,0.18
World,OWID_WRL,4/15/1987,0.24
World,OWID_WRL,5/15/1987,0.25
World,OWID_WRL,6/15/1987,0.35
World,OWID_WRL,7/15/1987,0.4
World,OWID_WRL,8/15/1987,0.25
World,OWID_WRL,9/15/1987,0.35
World,OWID_WRL,10/15/1987,0.33
World,OWID_WRL,11/15/1987,0.29
World,OWID_WRL,12/15/1987,0.46
World,OWID_WRL,1/15/1988,0.56
World,OWID_WRL,2/15/1988,0.44
World,OWID_WRL,3/15/1988,0.51
World,OWID_WRL,4/15/1988,0.42
World,OWID_WRL,5/15/1988,0.44
World,OWID_WRL,6/15/1988,0.4
World,OWID_WRL,7/15/1988,0.33
World,OWID_WRL,8/15/1988,0.39
World,OWID_WRL,9/15/1988,0.36
World,OWID_WRL,10/15/1988,0.37
World,OWID_WRL,11/15/1988,0.12
World,OWID_WRL,12/15/1988,0.29
World,OWID_WRL,1/15/1989,0.12
World,OWID_WRL,2/15/1989,0.3
World,OWID_WRL,3/15/1989,0.36
World,OWID_WRL,4/15/1989,0.29
World,OWID_WRL,5/15/1989,0.17
World,OWID_WRL,6/15/1989,0.15
World,OWID_WRL,7/15/1989,0.34
World,OWID_WRL,8/15/1989,0.33
World,OWID_WRL,9/15/1989,0.35
World,OWID_WRL,10/15/1989,0.29
World,OWID_WRL,11/15/1989,0.19
World,OWID_WRL,12/15/1989,0.37
World,OWID_WRL,1/15/1990,0.41
World,OWID_WRL,2/15/1990,0.44
World,OWID_WRL,3/15/1990,0.8
World,OWID_WRL,4/15/1990,0.56
World,OWID_WRL,5/15/1990,0.45
World,OWID_WRL,6/15/1990,0.37
World,OWID_WRL,7/15/1990,0.45
World,OWID_WRL,8/15/1990,0.34
World,OWID_WRL,9/15/1990,0.23
World,OWID_WRL,10/15/1990,0.45
World,OWID_WRL,11/15/1990,0.47
World,OWID_WRL,12/15/1990,0.41
World,OWID_WRL,1/15/1991,0.42
World,OWID_WRL,2/15/1991,0.5
World,OWID_WRL,3/15/1991,0.35
World,OWID_WRL,4/15/1991,0.51
World,OWID_WRL,5/15/1991,0.34
World,OWID_WRL,6/15/1991,0.53
World,OWID_WRL,7/15/1991,0.47
World,OWID_WRL,8/15/1991,0.39
World,OWID_WRL,9/15/1991,0.44
World,OWID_WRL,10/15/1991,0.29
World,OWID_WRL,11/15/1991,0.29
World,OWID_WRL,12/15/1991,0.32
World,OWID_WRL,1/15/1992,0.47
World,OWID_WRL,2/15/1992,0.4
World,OWID_WRL,3/15/1992,0.48
World,OWID_WRL,4/15/1992,0.27
World,OWID_WRL,5/15/1992,0.31
World,OWID_WRL,6/15/1992,0.26
World,OWID_WRL,7/15/1992,0.08
World,OWID_WRL,8/15/1992,0.08
World,OWID_WRL,9/15/1992,-0.01
World,OWID_WRL,10/15/1992,0.06
World,OWID_WRL,11/15/1992,0.02
World,OWID_WRL,12/15/1992,0.21
World,OWID_WRL,1/15/1993,0.34
World,OWID_WRL,2/15/1993,0.37
World,OWID_WRL,3/15/1993,0.36
World,OWID_WRL,4/15/1993,0.27
World,OWID_WRL,5/15/1993,0.28
World,OWID_WRL,6/15/1993,0.23
World,OWID_WRL,7/15/1993,0.25
World,OWID_WRL,8/15/1993,0.11
World,OWID_WRL,9/15/1993,0.11
World,OWID_WRL,10/15/1993,0.23
World,OWID_WRL,11/15/1993,0.04
World,OWID_WRL,12/15/1993,0.18
World,OWID_WRL,1/15/1994,0.26
World,OWID_WRL,2/15/1994,0.03
World,OWID_WRL,3/15/1994,0.29
World,OWID_WRL,4/15/1994,0.41
World,OWID_WRL,5/15/1994,0.28
World,OWID_WRL,6/15/1994,0.44
World,OWID_WRL,7/15/1994,0.3
World,OWID_WRL,8/15/1994,0.22
World,OWID_WRL,9/15/1994,0.32
World,OWID_WRL,10/15/1994,0.42
World,OWID_WRL,11/15/1994,0.44
World,OWID_WRL,12/15/1994,0.38
World,OWID_WRL,1/15/1995,0.52
World,OWID_WRL,2/15/1995,0.79
World,OWID_WRL,3/15/1995,0.47
World,OWID_WRL,4/15/1995,0.47
World,OWID_WRL,5/15/1995,0.27
World,OWID_WRL,6/15/1995,0.43
World,OWID_WRL,7/15/1995,0.45
World,OWID_WRL,8/15/1995,0.45
World,OWID_WRL,9/15/1995,0.34
World,OWID_WRL,10/15/1995,0.47
World,OWID_WRL,11/15/1995,0.44
World,OWID_WRL,12/15/1995,0.25
World,OWID_WRL,1/15/1996,0.24
World,OWID_WRL,2/15/1996,0.46
World,OWID_WRL,3/15/1996,0.33
World,OWID_WRL,4/15/1996,0.32
World,OWID_WRL,5/15/1996,0.28
World,OWID_WRL,6/15/1996,0.25
World,OWID_WRL,7/15/1996,0.36
World,OWID_WRL,8/15/1996,0.49
World,OWID_WRL,9/15/1996,0.25
World,OWID_WRL,10/15/1996,0.2
World,OWID_WRL,11/15/1996,0.39
World,OWID_WRL,12/15/1996,0.37
World,OWID_WRL,1/15/1997,0.3
World,OWID_WRL,2/15/1997,0.41
World,OWID_WRL,3/15/1997,0.52
World,OWID_WRL,4/15/1997,0.34
World,OWID_WRL,5/15/1997,0.34
World,OWID_WRL,6/15/1997,0.54
World,OWID_WRL,7/15/1997,0.33
World,OWID_WRL,8/15/1997,0.41
World,OWID_WRL,9/15/1997,0.52
World,OWID_WRL,10/15/1997,0.61
World,OWID_WRL,11/15/1997,0.65
World,OWID_WRL,12/15/1997,0.59
World,OWID_WRL,1/15/1998,0.59
World,OWID_WRL,2/15/1998,0.88
World,OWID_WRL,3/15/1998,0.63
World,OWID_WRL,4/15/1998,0.64
World,OWID_WRL,5/15/1998,0.68
World,OWID_WRL,6/15/1998,0.77
World,OWID_WRL,7/15/1998,0.66
World,OWID_WRL,8/15/1998,0.66
World,OWID_WRL,9/15/1998,0.42
World,OWID_WRL,10/15/1998,0.42
World,OWID_WRL,11/15/1998,0.43
World,OWID_WRL,12/15/1998,0.55
World,OWID_WRL,1/15/1999,0.49
World,OWID_WRL,2/15/1999,0.64
World,OWID_WRL,3/15/1999,0.32
World,OWID_WRL,4/15/1999,0.32
World,OWID_WRL,5/15/1999,0.27
World,OWID_WRL,6/15/1999,0.36
World,OWID_WRL,7/15/1999,0.38
World,OWID_WRL,8/15/1999,0.32
World,OWID_WRL,9/15/1999,0.39
World,OWID_WRL,10/15/1999,0.34
World,OWID_WRL,11/15/1999,0.38
World,OWID_WRL,12/15/1999,0.42
World,OWID_WRL,1/15/2000,0.25
World,OWID_WRL,2/15/2000,0.56
World,OWID_WRL,3/15/2000,0.55
World,OWID_WRL,4/15/2000,0.56
World,OWID_WRL,5/15/2000,0.36
World,OWID_WRL,6/15/2000,0.4
World,OWID_WRL,7/15/2000,0.39
World,OWID_WRL,8/15/2000,0.42
World,OWID_WRL,9/15/2000,0.38
World,OWID_WRL,10/15/2000,0.28
World,OWID_WRL,11/15/2000,0.31
World,OWID_WRL,12/15/2000,0.29
World,OWID_WRL,1/15/2001,0.46
World,OWID_WRL,2/15/2001,0.44
World,OWID_WRL,3/15/2001,0.56
World,OWID_WRL,4/15/2001,0.51
World,OWID_WRL,5/15/2001,0.58
World,OWID_WRL,6/15/2001,0.52
World,OWID_WRL,7/15/2001,0.59
World,OWID_WRL,8/15/2001,0.49
World,OWID_WRL,9/15/2001,0.52
World,OWID_WRL,10/15/2001,0.51
World,OWID_WRL,11/15/2001,0.73
World,OWID_WRL,12/15/2001,0.56
World,OWID_WRL,1/15/2002,0.77
World,OWID_WRL,2/15/2002,0.79
World,OWID_WRL,3/15/2002,0.88
World,OWID_WRL,4/15/2002,0.58
World,OWID_WRL,5/15/2002,0.64
World,OWID_WRL,6/15/2002,0.53
World,OWID_WRL,7/15/2002,0.61
World,OWID_WRL,8/15/2002,0.53
World,OWID_WRL,9/15/2002,0.63
World,OWID_WRL,10/15/2002,0.54
World,OWID_WRL,11/15/2002,0.59
World,OWID_WRL,12/15/2002,0.44
World,OWID_WRL,1/15/2003,0.75
World,OWID_WRL,2/15/2003,0.58
World,OWID_WRL,3/15/2003,0.6
World,OWID_WRL,4/15/2003,0.55
World,OWID_WRL,5/15/2003,0.61
World,OWID_WRL,6/15/2003,0.48
World,OWID_WRL,7/15/2003,0.58
World,OWID_WRL,8/15/2003,0.65
World,OWID_WRL,9/15/2003,0.62
World,OWID_WRL,10/15/2003,0.73
World,OWID_WRL,11/15/2003,0.53
World,OWID_WRL,12/15/2003,0.75
World,OWID_WRL,1/15/2004,0.58
World,OWID_WRL,2/15/2004,0.73
World,OWID_WRL,3/15/2004,0.63
World,OWID_WRL,4/15/2004,0.61
World,OWID_WRL,5/15/2004,0.37
World,OWID_WRL,6/15/2004,0.44
World,OWID_WRL,7/15/2004,0.26
World,OWID_WRL,8/15/2004,0.46
World,OWID_WRL,9/15/2004,0.5
World,OWID_WRL,10/15/2004,0.6
World,OWID_WRL,11/15/2004,0.73
World,OWID_WRL,12/15/2004,0.51
World,OWID_WRL,1/15/2005,0.74
World,OWID_WRL,2/15/2005,0.6
World,OWID_WRL,3/15/2005,0.74
World,OWID_WRL,4/15/2005,0.68
World,OWID_WRL,5/15/2005,0.63
World,OWID_WRL,6/15/2005,0.64
World,OWID_WRL,7/15/2005,0.61
World,OWID_WRL,8/15/2005,0.6
World,OWID_WRL,9/15/2005,0.71
World,OWID_WRL,10/15/2005,0.75
World,OWID_WRL,11/15/2005,0.73
World,OWID_WRL,12/15/2005,0.68
World,OWID_WRL,1/15/2006,0.56
World,OWID_WRL,2/15/2006,0.73
World,OWID_WRL,3/15/2006,0.63
World,OWID_WRL,4/15/2006,0.48
World,OWID_WRL,5/15/2006,0.49
World,OWID_WRL,6/15/2006,0.66
World,OWID_WRL,7/15/2006,0.54
World,OWID_WRL,8/15/2006,0.7
World,OWID_WRL,9/15/2006,0.65
World,OWID_WRL,10/15/2006,0.69
World,OWID_WRL,11/15/2006,0.73
World,OWID_WRL,12/15/2006,0.79
World,OWID_WRL,1/15/2007,1.02
World,OWID_WRL,2/15/2007,0.7
World,OWID_WRL,3/15/2007,0.73
World,OWID_WRL,4/15/2007,0.76
World,OWID_WRL,5/15/2007,0.69
World,OWID_WRL,6/15/2007,0.61
World,OWID_WRL,7/15/2007,0.6
World,OWID_WRL,8/15/2007,0.59
World,OWID_WRL,9/15/2007,0.6
World,OWID_WRL,10/15/2007,0.58
World,OWID_WRL,11/15/2007,0.59
World,OWID_WRL,12/15/2007,0.5
World,OWID_WRL,1/15/2008,0.3
World,OWID_WRL,2/15/2008,0.38
World,OWID_WRL,3/15/2008,0.74
World,OWID_WRL,4/15/2008,0.54
World,OWID_WRL,5/15/2008,0.49
World,OWID_WRL,6/15/2008,0.49
World,OWID_WRL,7/15/2008,0.6
World,OWID_WRL,8/15/2008,0.47
World,OWID_WRL,9/15/2008,0.61
World,OWID_WRL,10/15/2008,0.67
World,OWID_WRL,11/15/2008,0.69
World,OWID_WRL,12/15/2008,0.54
World,OWID_WRL,1/15/2009,0.65
World,OWID_WRL,2/15/2009,0.53
World,OWID_WRL,3/15/2009,0.54
World,OWID_WRL,4/15/2009,0.61
World,OWID_WRL,5/15/2009,0.65
World,OWID_WRL,6/15/2009,0.65
World,OWID_WRL,7/15/2009,0.74
World,OWID_WRL,8/15/2009,0.68
